recommendations listening on port 3003
recommendations request | id=63b0cef3-b88d-45d1-b6e2-cedac1b6663e | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=4d245690-257f-44ad-bd12-2b1d73c82f8b | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=119 | catalogMs=128
recommendations request | id=e9c942a4-fb88-40d8-a3f7-c9d99237880a | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=118 | catalogMs=131
recommendations request | id=8abe17db-6d4c-471f-8968-c27a4a473181 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=118 | catalogMs=134
recommendations request | id=182a3db1-0bde-4764-b474-68242de7f3ad | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=121 | catalogMs=151
recommendations request | id=909f65a4-923e-41ca-819b-c4951ffc7738 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=141 | catalogMs=143
recommendations request | id=bd2c38ad-de84-402b-b9c0-266f75b9053e | GET /recommendations/1 | status=200 | durationMs=149 | usersMs=147 | catalogMs=147
recommendations request | id=38b5b69b-e399-4e1f-baba-fb802fe9797f | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=148 | catalogMs=148
recommendations request | id=6780a6ee-8a8c-4a3f-bbed-bf6c0d393f8e | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=153 | catalogMs=153
recommendations request | id=89ba187b-6b6b-48e8-a676-fd4a3ff9b18c | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=153 | catalogMs=156
recommendations request | id=b69a8966-9c01-45c3-9903-b8f66f326b41 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=152 | catalogMs=159
recommendations request | id=9b3681ce-986d-418e-8cfa-323577de0317 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=156 | catalogMs=157
recommendations request | id=184c12a9-872c-4240-a204-a215a93fed37 | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=149 | catalogMs=149
recommendations request | id=679acefe-de74-4b59-8af8-b1d0498f24db | GET /recommendations/1 | status=200 | durationMs=152 | usersMs=149 | catalogMs=149
recommendations request | id=753fda5c-83f8-483e-ab60-cd388238aa48 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=148 | catalogMs=151
recommendations request | id=6037f306-3c53-4feb-bbdc-23466c4572b7 | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=149 | catalogMs=155
recommendations request | id=9d4071ac-07be-4799-9cf4-02067db4eca6 | GET /recommendations/1 | status=200 | durationMs=172 | usersMs=149 | catalogMs=170
recommendations request | id=f0275dc3-a2f9-4c0a-b3de-1ad84be5b4a6 | GET /recommendations/1 | status=200 | durationMs=175 | usersMs=149 | catalogMs=172
recommendations request | id=a111430b-bccd-4536-ab92-0a6999b81578 | GET /recommendations/1 | status=200 | durationMs=178 | usersMs=149 | catalogMs=174
recommendations request | id=46e7f657-e94f-41d7-92e4-3dc760595f6d | GET /recommendations/1 | status=200 | durationMs=180 | usersMs=148 | catalogMs=177
recommendations request | id=06239cf5-b42f-4cd0-beea-59c54170c0d7 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=164 | catalogMs=177
recommendations request | id=978c89b8-705e-42cc-b935-d668bb239877 | GET /recommendations/1 | status=200 | durationMs=182 | usersMs=167 | catalogMs=180
recommendations request | id=de446b6e-14fb-423d-87b6-86b51a4f5a41 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=174 | catalogMs=177
recommendations request | id=a091e2d4-3671-49d8-8281-0afe10258fe6 | GET /recommendations/1 | status=200 | durationMs=183 | usersMs=174 | catalogMs=179
recommendations request | id=5629f416-8d2e-4a55-9ad7-c63030360678 | GET /recommendations/1 | status=200 | durationMs=183 | usersMs=177 | catalogMs=181
recommendations request | id=27f0c504-4284-4d43-a4a9-4f5a671c4f7b | GET /recommendations/1 | status=200 | durationMs=187 | usersMs=177 | catalogMs=183
recommendations request | id=b5b16c94-f586-4096-b1a5-532d0615ce1d | GET /recommendations/1 | status=200 | durationMs=195 | usersMs=176 | catalogMs=192
recommendations request | id=5cebe97d-958a-4e53-9aaf-3b5f400744db | GET /recommendations/1 | status=200 | durationMs=184 | usersMs=175 | catalogMs=180
recommendations request | id=ecacc963-023f-4f85-800c-66bbddad2880 | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=177 | catalogMs=177
recommendations request | id=0d66304b-d6f8-4e29-b1c9-b81eafa3975a | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=176 | catalogMs=177
recommendations request | id=37b93716-771e-4f1a-985d-266fdd66cc69 | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=176 | catalogMs=188
recommendations request | id=14c9196e-2a4f-46ca-88ca-9d8f7dc1d5e3 | GET /recommendations/1 | status=200 | durationMs=194 | usersMs=176 | catalogMs=191
recommendations request | id=db6ed432-859d-4332-a355-bcd1e360c7a1 | GET /recommendations/1 | status=200 | durationMs=197 | usersMs=176 | catalogMs=194
recommendations request | id=9d6c80b1-c343-423d-9ced-6b43789e6408 | GET /recommendations/1 | status=200 | durationMs=192 | usersMs=188 | catalogMs=189
recommendations request | id=2335091b-accb-44ad-9e7b-04361b45d951 | GET /recommendations/1 | status=200 | durationMs=192 | usersMs=189 | catalogMs=189
recommendations request | id=9aa850ca-f1c9-4ea7-9353-dd50c4e730f4 | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=187 | catalogMs=188
recommendations request | id=f80d65c0-2256-4a86-a6a0-ef431fda9ff4 | GET /recommendations/1 | status=200 | durationMs=191 | usersMs=186 | catalogMs=189
recommendations request | id=87677c3f-d85c-4871-a36b-d6b47fdf9e73 | GET /recommendations/1 | status=200 | durationMs=194 | usersMs=187 | catalogMs=191
recommendations request | id=26ce4a7f-1020-4090-94ff-60d196b90177 | GET /recommendations/1 | status=200 | durationMs=196 | usersMs=188 | catalogMs=194
recommendations request | id=356638fa-2021-4e3a-b841-c6bb349807db | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=188 | catalogMs=188
recommendations request | id=09a6d37f-a59a-4e90-bda8-b5dc4d322a7b | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=163 | catalogMs=164
recommendations request | id=f4c5590c-35d9-4fd3-a147-0aaa15445740 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=157 | catalogMs=158
recommendations request | id=82035c17-7a18-431d-9493-4d1ab9753cd3 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=144 | catalogMs=144
recommendations request | id=463c73dd-9613-43b5-bc89-a0f399717eaf | GET /recommendations/1 | status=200 | durationMs=146 | usersMs=144 | catalogMs=144
recommendations request | id=ad234be9-4cc4-4189-9e5f-b36f4efed5c3 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=144 | catalogMs=146
recommendations request | id=93c6e371-b74b-46e8-9081-d0f41a45091b | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=144 | catalogMs=144
recommendations request | id=c6d71ed7-62b5-4b7f-983e-f359d67ae888 | GET /recommendations/1 | status=200 | durationMs=148 | usersMs=143 | catalogMs=147
recommendations request | id=db4839cb-e669-499b-a524-4e06c77c545c | GET /recommendations/1 | status=200 | durationMs=149 | usersMs=146 | catalogMs=147
recommendations request | id=e430c862-8fce-4637-aed3-c6a1aa05f505 | GET /recommendations/1 | status=200 | durationMs=147 | usersMs=145 | catalogMs=145
recommendations request | id=63ef585a-898a-4869-9eba-8760f305628f | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=140 | catalogMs=138
recommendations request | id=d01ee0d0-91f2-41e4-8792-f23c75658d6a | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=128 | catalogMs=128
recommendations request | id=b028d47f-74d8-409c-ad90-0d4590375e0d | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=127 | catalogMs=126
recommendations request | id=6d0e74f5-f040-4616-ab8e-f8ab58f0af86 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=121 | catalogMs=121
recommendations request | id=5f99cdd0-b0cd-43a2-b807-860f42f164d1 | GET /recommendations/1 | status=200 | durationMs=106 | usersMs=103 | catalogMs=104
recommendations request | id=9304a5a5-654d-4f4c-8094-e7be5e3d2a92 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=103 | catalogMs=105
recommendations request | id=9c999333-bf2e-41de-9eee-3274f63dfcd4 | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=103 | catalogMs=108
recommendations request | id=331fae93-5933-4e98-b13a-970a22e98d09 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=104 | catalogMs=107
recommendations request | id=daa6f9ee-dba4-4cba-aae0-a6ef76e055e8 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=103 | catalogMs=109
recommendations request | id=94383748-5d0d-4089-9582-0070aaba13ad | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=106 | catalogMs=107
recommendations request | id=ab7c1ff4-407a-4bbf-8d4e-2b9e5b3dbabd | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=107 | catalogMs=107
recommendations request | id=c1a6a9ef-c634-4b03-8546-0e56c1cfbe5f | GET /recommendations/1 | status=200 | durationMs=101 | usersMs=98 | catalogMs=98
recommendations request | id=ca1d43b0-bed0-41a8-a9da-41497efa48d7 | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=92 | catalogMs=92
recommendations request | id=4aec3f0a-c8d2-4252-961d-942e4f411290 | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=92 | catalogMs=95
recommendations request | id=000900d3-4df4-4a32-9898-a206c6e89d59 | GET /recommendations/1 | status=200 | durationMs=102 | usersMs=93 | catalogMs=97
recommendations request | id=a9c3e1e7-d682-40b5-9fc6-66ae226740b6 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=95 | catalogMs=95
recommendations request | id=d6a19793-0b63-4244-b1dc-ee56af6ee872 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=96 | catalogMs=96
recommendations request | id=8aac7069-fbf0-480b-b2b9-416fb305a5ba | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=88 | catalogMs=90
recommendations request | id=d103a657-34ba-4740-a0bf-ebf62667195f | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=90 | catalogMs=94
recommendations request | id=cf89205d-319e-4ac8-a706-d2aefb00161e | GET /recommendations/1 | status=200 | durationMs=100 | usersMs=90 | catalogMs=97
recommendations request | id=0f516dea-0cd8-4732-92a8-ff51d03e7347 | GET /recommendations/1 | status=200 | durationMs=102 | usersMs=90 | catalogMs=100
recommendations request | id=ecaa155c-8579-4f22-b944-f33cc029a37e | GET /recommendations/1 | status=200 | durationMs=105 | usersMs=90 | catalogMs=103
recommendations request | id=2f95ee19-eff6-4d41-9fda-6038cbf658ab | GET /recommendations/1 | status=200 | durationMs=106 | usersMs=89 | catalogMs=104
recommendations request | id=18704626-f8f5-45b8-b35c-02122268ee4a | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=89 | catalogMs=106
recommendations request | id=03d45e21-356a-4ef9-9b32-08fca50ff5c4 | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=89 | catalogMs=108
recommendations request | id=8397ba0c-9633-49d6-915d-9e0ccba1de4b | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=93 | catalogMs=111
recommendations request | id=eacc1f18-c03e-4f77-9a32-5fd57d7dbe26 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=93 | catalogMs=111
recommendations request | id=6a145c0a-970c-40e5-bf8a-e914e7e685f7 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=93 | catalogMs=112
recommendations request | id=63cbc1ca-b4fe-438e-a474-7bda57032653 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=95 | catalogMs=113
recommendations request | id=f3007ac9-88c4-4f8a-93a3-82d143d4bb4f | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=98 | catalogMs=111
recommendations request | id=d4ae6aea-e869-4628-854b-f7c734e9a6be | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=99 | catalogMs=109
recommendations request | id=c0b28e81-745c-4e9c-a065-e79e8c63b166 | GET /recommendations/1 | status=200 | durationMs=104 | usersMs=101 | catalogMs=102
recommendations request | id=4b9d173d-47ec-4613-80fa-671eb440d7d9 | GET /recommendations/1 | status=200 | durationMs=105 | usersMs=101 | catalogMs=104
recommendations request | id=b7490635-cfcc-4d6b-8943-426d49e518be | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=101 | catalogMs=106
recommendations request | id=d2761653-5337-4cc9-a5b1-2dcba805a37d | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=101 | catalogMs=105
recommendations request | id=4521eab0-467e-49d7-a985-b5ade396fb62 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=103 | catalogMs=108
recommendations request | id=26959eac-f135-4463-a14d-2284ca7e2bc6 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=103 | catalogMs=109
recommendations request | id=6c5988c5-70b0-4a22-ab08-0913ba0e5271 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=102 | catalogMs=110
recommendations request | id=0b019d6d-0a80-4c45-955c-0c65146efb10 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=110 | catalogMs=109
recommendations request | id=c054edce-15fc-49c8-9668-9c44eaf71211 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=108 | catalogMs=107
recommendations request | id=f05d0ff0-03f6-4874-a5cc-e51e2b3f92c7 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=110 | catalogMs=110
recommendations request | id=6aed4396-b246-4304-9e3c-e26c20348e80 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=110 | catalogMs=113
recommendations request | id=d8a7517c-7aef-4e16-941e-7062358d1eeb | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=108 | catalogMs=113
recommendations request | id=fff57cf1-f9b0-4e2f-8cf7-65f1786c7997 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=110 | catalogMs=114
recommendations request | id=d5498d3c-37c6-44df-8428-f4a4f32e7ec4 | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=112 | catalogMs=111
recommendations request | id=4a8e6ed5-db4a-4449-9df6-dc21217dd86f | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=111 | catalogMs=112
recommendations request | id=e973a17e-8568-41f6-a7a9-33282c9056e5 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=106 | catalogMs=107
recommendations request | id=b47a54cf-191f-455a-b233-01cf7dc11662 | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=106 | catalogMs=109
recommendations request | id=d5e64dca-63ef-4d37-871a-c8e9e9b7689e | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=106 | catalogMs=109
recommendations request | id=62bbc180-b28e-4cde-b253-e752c3eb3dfa | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=110 | catalogMs=110
recommendations request | id=5f9a2d99-a8dc-4df5-b797-3beeacd14fb5 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=112 | catalogMs=111
recommendations request | id=ebec7a1f-b920-461d-a0a1-01c8c107df61 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=111 | catalogMs=111
recommendations request | id=70b17866-6a36-4774-b65a-1f0bbb31d9c6 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=104 | catalogMs=106
recommendations request | id=f43d4fb0-1beb-4ec5-a0f9-a53f4ab543aa | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=105 | catalogMs=105
recommendations request | id=1589f973-2f4d-4cd9-a2fc-e4bb67a122a5 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=107 | catalogMs=107
recommendations request | id=a828fcb0-2652-4dca-afa8-15ee604e4995 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=107 | catalogMs=110
recommendations request | id=e5a6553b-d61d-4453-84dc-e26366539eef | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=106 | catalogMs=106
recommendations request | id=0776f663-adea-45a0-9761-23f237d85dd7 | GET /recommendations/1 | status=200 | durationMs=100 | usersMs=98 | catalogMs=98
recommendations request | id=af656e40-585b-429a-b593-d7e4516dbb72 | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=89 | catalogMs=89
recommendations request | id=f7f9df9e-3730-49ae-a7f2-a9a7a13457c7 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=89 | catalogMs=90
recommendations request | id=25bff3fb-12b1-4f5d-8008-05eb23c7c4c0 | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=85 | catalogMs=90
recommendations request | id=f5d1af11-8d92-4e90-8b1a-0e51bde003ef | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=85 | catalogMs=92
recommendations request | id=63efc116-088b-4974-bbe3-24af6bc333cb | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=84 | catalogMs=93
recommendations request | id=333f308c-0149-4f49-a2eb-61750a434724 | GET /recommendations/1 | status=200 | durationMs=106 | usersMs=84 | catalogMs=104
recommendations request | id=e39ed9ab-a83a-4e6a-a1ea-15673ad4a853 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=84 | catalogMs=97
recommendations request | id=2ca70ba0-7745-4b85-bc62-94afb816858d | GET /recommendations/1 | status=200 | durationMs=96 | usersMs=93 | catalogMs=93
recommendations request | id=2bc6d37f-fad1-4435-bf26-acf91d65eb2f | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=89 | catalogMs=90
recommendations request | id=69691367-f34b-4d87-8287-2f1714ad5939 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=94 | catalogMs=96
