gateway listening on port 3000
gateway request | id=3f49c99a-ebfc-4d4f-b4e2-49989e481a64 | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=c6e57b5a-d944-4207-882c-62e3b9d0267c | GET /api/recommendations/1 | status=200 | durationMs=225 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6cf42b1e-9bd2-4909-b803-82ce8f3b4dc4 | GET /api/recommendations/1 | status=200 | durationMs=224 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=185e7807-eba5-463f-84f8-ddad637fcf7f | GET /api/recommendations/1 | status=200 | durationMs=227 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7c96716-0725-4362-bf12-ebf4e1a288be | GET /api/recommendations/1 | status=200 | durationMs=236 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fa628f27-ccb0-4e15-a501-9ff3e3c5f772 | GET /api/recommendations/1 | status=200 | durationMs=238 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c3a847ca-e1cb-47aa-8bbe-933daedfd818 | GET /api/recommendations/1 | status=200 | durationMs=246 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=473f93c1-6700-487e-a035-ec19661fb0a7 | GET /api/recommendations/1 | status=200 | durationMs=240 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=241eaa6d-2777-420e-afaf-ec66ac08583d | GET /api/recommendations/1 | status=200 | durationMs=242 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a2ba99fa-a888-4b4b-b774-d0e188cb4f6b | GET /api/recommendations/1 | status=200 | durationMs=244 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be50ea38-6e54-43a1-adbd-f1f6f4da8939 | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0121793f-5205-43a2-b5c9-1f27c97faee5 | GET /api/recommendations/1 | status=200 | durationMs=249 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f669e795-4c45-489c-b81c-961bccccdc0f | GET /api/recommendations/1 | status=200 | durationMs=251 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8095a236-8b88-4b2e-8b50-6c466324b842 | GET /api/recommendations/1 | status=200 | durationMs=256 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6383a619-790c-414b-a519-02b4c2fc6353 | GET /api/recommendations/1 | status=200 | durationMs=259 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d1d80942-2545-42ff-a3ce-5b265f433c37 | GET /api/recommendations/1 | status=200 | durationMs=253 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6c850e7-7648-49f0-b63b-151da7ddc3a9 | GET /api/recommendations/1 | status=200 | durationMs=251 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4564958-6f88-435e-ac0a-1765bb16ae30 | GET /api/recommendations/1 | status=200 | durationMs=237 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ab30f7fe-9e08-4664-97fb-ed882facd734 | GET /api/recommendations/1 | status=200 | durationMs=238 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7fb18865-7634-4ef0-b62b-d649e5412d0f | GET /api/recommendations/1 | status=200 | durationMs=241 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da3e68a9-20cd-415a-a3db-51723d78682b | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4909a8c0-52c9-4979-8498-13a3619cb45a | GET /api/recommendations/1 | status=200 | durationMs=247 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a33ad3e9-c99e-40c8-83cf-26a5400dfda9 | GET /api/recommendations/1 | status=200 | durationMs=244 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=441f2ba8-5aab-48ae-8b73-53bf12465fb0 | GET /api/recommendations/1 | status=200 | durationMs=243 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d2cf9b9-8631-4746-a820-df9ad4d9ae79 | GET /api/recommendations/1 | status=200 | durationMs=245 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1db5fd03-ec7c-4e18-96db-c42eae96a641 | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=363cdff9-8199-4ffc-9658-00badb67c0df | GET /api/recommendations/1 | status=200 | durationMs=261 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=01593996-ddfc-4ef3-afdf-e698cb0c3c57 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7cf53e5a-aff9-4828-a61d-d203c46a88a5 | GET /api/recommendations/1 | status=200 | durationMs=267 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=980a67f2-0466-467e-b87e-1f519fea2503 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e375fef-567d-4cb8-99d0-f0ae5daaba0c | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a50e7f89-d8f4-4255-adb9-9dc88eb745fd | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fff61d88-276e-423b-a85a-7db144e11722 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e92aae43-99bc-49e2-bf61-63c442dfb741 | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a6109c50-6669-48f8-9f57-18d0d7e5f373 | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=220201ff-830a-46e5-b563-f16ef55142e6 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aca6b9d1-7a8f-4c45-ae9a-bea4bfe38ac3 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b33b9976-0394-4630-bb76-731bbe6e49c9 | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8f8b9629-d37c-4dcb-97dd-4ac046d109f8 | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f87eb53d-628f-4880-9507-ec9cb87a68c8 | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fca92d0c-d738-4f65-9dd1-3be8bb765b39 | GET /api/recommendations/1 | status=200 | durationMs=275 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c5b0791-7125-4b8d-a010-1a32b46f4a04 | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8a17e740-c833-4c1c-840c-e96a9c140ac0 | GET /api/recommendations/1 | status=200 | durationMs=279 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63b6313c-379b-452f-a73c-962d02e9b299 | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bc2ed60b-55af-4917-afee-c4a1f24594af | GET /api/recommendations/1 | status=200 | durationMs=266 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c80ce5b-2120-4a3b-80f8-8046fd2d06b4 | GET /api/recommendations/1 | status=200 | durationMs=268 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e420a22-945e-46d8-b5d8-8abc4396cedb | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=db1d3bf4-ebab-431e-88dd-bfde58321593 | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b0b9af41-1fc4-42d0-a839-036918c9f10a | GET /api/recommendations/1 | status=200 | durationMs=268 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63edcb4a-793d-4093-8ffd-4cd4b1386642 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a624f4f5-f2ed-4e60-b3ab-c1b36c25ca7d | GET /api/recommendations/1 | status=200 | durationMs=260 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=abd86164-9153-4185-9d20-47b9ece8cebb | GET /api/recommendations/1 | status=200 | durationMs=264 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34b8d90a-0e1a-4df9-bab7-16d5ac0fad01 | GET /api/recommendations/1 | status=200 | durationMs=261 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=36ac7373-69fe-45fd-9669-e85441263e4d | GET /api/recommendations/1 | status=200 | durationMs=271 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bbbb5af2-856f-4a62-bfe1-29ea3aa0f723 | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea0c59be-1cd1-4422-863d-b2fa3bb6c46e | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2eb67b1e-46cb-4735-a7a1-5806e817260c | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5836e506-2de4-48e6-bd4d-59a1751e0a0d | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=39a26a21-4fed-49a2-85de-da7a79940238 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11bd68fa-5cad-4182-b2b2-eb6776200ca6 | GET /api/recommendations/1 | status=200 | durationMs=265 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26a2c241-ba56-486b-814b-08967d1dc5e3 | GET /api/recommendations/1 | status=200 | durationMs=268 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3110bc06-dca7-4e8b-a21c-fba9812fac1a | GET /api/recommendations/1 | status=200 | durationMs=272 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e4172b80-11d5-4104-ab40-c8877f4379e7 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6a8f4eaa-1476-4902-bcd4-02c5b85ff445 | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f1dbfecf-5154-49d6-8521-ab981a0d3f85 | GET /api/recommendations/1 | status=200 | durationMs=284 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6bc43606-b321-4ad6-b72b-be709694a376 | GET /api/recommendations/1 | status=200 | durationMs=286 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=008f47b7-6c53-48e3-ad41-8ef85baac28e | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f45ecb4-fbac-42fd-b0e1-3945ec0bb76d | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7ef30f8-5110-480b-9104-3651c85e35cf | GET /api/recommendations/1 | status=200 | durationMs=281 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ecb7b0e-4247-4872-9ca6-94cbd1d06394 | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=510e1452-488b-4344-83d6-5fffb38a39bd | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e887c73-3c47-4519-b800-9062214b9c63 | GET /api/recommendations/1 | status=200 | durationMs=287 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=85e13ca0-43da-466a-878a-66afc238a161 | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9866c5eb-32ab-441a-a294-e3316a90584e | GET /api/recommendations/1 | status=200 | durationMs=287 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b5a1418e-e8cd-4b83-8d22-f78125c5392c | GET /api/recommendations/1 | status=200 | durationMs=290 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fadfadbc-7784-4346-a91f-28ce84bb06a8 | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=16d59078-5652-4f1e-a6f9-8ae5e7e26d7b | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c354873-bfd4-48a6-948a-cb4aedca4494 | GET /api/recommendations/1 | status=200 | durationMs=277 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9e23acd8-42a8-4272-a32d-ea7577278672 | GET /api/recommendations/1 | status=200 | durationMs=280 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cb5b07ca-fb12-480d-8d2d-8e91dbc4e9c9 | GET /api/recommendations/1 | status=200 | durationMs=289 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bb15bf7a-1d1e-407f-bf79-6a7533abe03a | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27096a06-b62f-483f-912b-0ea4c3828d53 | GET /api/recommendations/1 | status=200 | durationMs=291 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88d6f104-3370-4603-b795-a1d31ea5641e | GET /api/recommendations/1 | status=200 | durationMs=295 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c73fde4b-e220-42ca-9fed-0045df974807 | GET /api/recommendations/1 | status=200 | durationMs=295 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=14699c1b-2ee7-4b84-939e-a842ae675565 | GET /api/recommendations/1 | status=200 | durationMs=298 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94e5e711-c806-4552-937a-bba4388675f6 | GET /api/recommendations/1 | status=200 | durationMs=298 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1a9c7b87-e05d-4953-8ef0-2244c77a8e95 | GET /api/recommendations/1 | status=200 | durationMs=288 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9dddb275-2a0a-400c-b22f-9e737a048441 | GET /api/recommendations/1 | status=200 | durationMs=285 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=18b4949a-13de-4198-9829-679a0410ea86 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3770be2e-0e11-4e17-98ee-bdf2304a7a31 | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3ff83baf-c283-4949-a38e-5eb97e0c17f7 | GET /api/recommendations/1 | status=200 | durationMs=279 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=63393316-d216-47b0-a9b2-f7880b7c4739 | GET /api/recommendations/1 | status=200 | durationMs=282 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c4a14dae-35c3-468c-9b8e-f158e7f5e838 | GET /api/recommendations/1 | status=200 | durationMs=283 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67e45cb0-ba40-4b41-bdaf-1d527cc45d64 | GET /api/recommendations/1 | status=200 | durationMs=278 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0212a548-b5df-4b40-8ba8-545cc550265d | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b4d787ca-8f0e-4ff5-98eb-b504fa95ade4 | GET /api/recommendations/1 | status=200 | durationMs=273 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5299ad91-4dcb-479f-9060-5de28bf26215 | GET /api/recommendations/1 | status=200 | durationMs=270 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3b5c537-f730-4a01-b3b1-e4cdf5af713a | GET /api/recommendations/1 | status=200 | durationMs=276 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8b8427a4-fc89-43dd-bcd8-c0f86fbe2204 | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f3516cb6-388c-49f7-9643-283e0ef2b637 | GET /api/recommendations/1 | status=200 | durationMs=274 | upstream=recommendations | cache=n/a | source=n/a
