recommendations listening on port 3003
recommendations request | id=7c9cea9c-f47a-4909-bca3-878955c78b01 | GET /health | status=200 | durationMs=3 | usersMs=n/a | catalogMs=n/a
recommendations request | id=0b96b364-0ced-49b2-917c-b67e44cd9cd4 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=3 | catalogMs=11
recommendations request | id=3b260d7e-75c2-4754-90cf-025764a4870a | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=6 | catalogMs=15
recommendations request | id=7665505b-b58d-422c-95a2-ab19d966257d | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=8 | catalogMs=14
recommendations request | id=1b235473-c379-4f68-9890-a0617feaa2d1 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=7 | catalogMs=14
recommendations request | id=dac62b2b-5388-4752-b124-b218b1167c6b | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=11 | catalogMs=11
recommendations request | id=9b07b24e-3ef0-4324-ac97-69dea8d691f2 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=11 | catalogMs=11
recommendations request | id=db71180b-4676-4f2f-b822-0c15c0a9e579 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=11 | catalogMs=14
recommendations request | id=db9a3d5c-e69c-4d7b-bc97-b79e045514fb | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=12 | catalogMs=12
recommendations request | id=67932c34-c348-4bfe-b1d8-ccf95f76c512 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=10 | catalogMs=10
recommendations request | id=7dea9784-9b77-4f60-966c-af48eeb346cf | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=9 | catalogMs=9
recommendations request | id=80442a98-f670-4877-9d12-953fa2f415ef | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=9 | catalogMs=9
recommendations request | id=7c213c9f-0b11-42db-9dc2-3007945a353b | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=8 | catalogMs=9
recommendations request | id=5bd12344-04c1-4245-9a02-cc50a466598e | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=9 | catalogMs=11
recommendations request | id=62712a30-0f64-4d4c-9d4c-7e3ca5be9382 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=11 | catalogMs=12
recommendations request | id=92aef48e-8a81-4dae-81dd-b85403e4d688 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=6 | catalogMs=6
recommendations request | id=98b7f5f5-36a1-4cb4-a1c9-c2d554e6756e | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=3 | catalogMs=6
recommendations request | id=8ac8b08e-c95c-4d4e-9187-4bbf56a02f17 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=7
recommendations request | id=5f35b08c-863c-45ec-8023-8001b4bf3119 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=6 | catalogMs=9
recommendations request | id=df802417-4954-4bef-a0d3-d694131016d6 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=8 | catalogMs=12
recommendations request | id=546b15e4-18a7-4bcf-ae9e-e7f9c63fc675 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=6
recommendations request | id=428ab893-fc37-47d3-aaa8-8a716fb08a0b | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=6 | catalogMs=6
recommendations request | id=4111a89a-9924-41e1-94a0-44171deb3dc1 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=5 | catalogMs=8
recommendations request | id=cdb376da-cfc9-4250-bed3-73527dffa819 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=8 | catalogMs=9
recommendations request | id=fffd3da0-0d77-4725-8622-35f755cd63bc | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=8 | catalogMs=11
recommendations request | id=2b0d2ed5-2e84-4474-bff4-36d3c5101b84 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=10 | catalogMs=11
recommendations request | id=a0ea3fab-73f8-4990-b719-9906cf3e63c5 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=8 | catalogMs=8
recommendations request | id=0421a2fc-fb83-4af5-be52-ef8a23861b52 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=5
recommendations request | id=3704d98f-92d0-41dd-9343-544c24d7f42d | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=5 | catalogMs=5
recommendations request | id=f3cdf6d1-70e2-46ce-8060-d7489c29517e | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=5 | catalogMs=6
recommendations request | id=ad26aa6a-9c3d-4eb7-9a53-ee241d6cd045 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=6 | catalogMs=8
recommendations request | id=9a48efc6-cbda-43ca-86c4-1dcd66371f68 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=4
recommendations request | id=d7aed12d-8060-40f2-b9bf-397a71aabe2f | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=3
recommendations request | id=90a1b095-7990-44ea-ba52-6d09c94aeec4 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=3 | catalogMs=6
recommendations request | id=51f55167-eead-4919-8fb8-758d9e2a14b4 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=6 | catalogMs=7
recommendations request | id=1416a860-1a02-40a8-92cc-f16743d15eb5 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=0 | catalogMs=2
recommendations request | id=3baef265-d6be-4e08-8d93-3cc8e95b2143 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=4
recommendations request | id=44296d02-3bc0-4412-9f3a-4ce20b3b679e | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=7
recommendations request | id=8a6addc7-d6c9-422f-850d-fbc9daf1bfd1 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=3 | catalogMs=7
recommendations request | id=c921df79-c52e-4a37-8b92-eefa7cb76833 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=4
recommendations request | id=f006727e-9d50-4ee6-8e43-9edc6582fa3e | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=4 | catalogMs=7
recommendations request | id=7777c8c4-eecd-4e3a-83aa-f3b4acc9fc25 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=6 | catalogMs=9
recommendations request | id=83782c0b-cb13-4490-badb-025f6bad7b52 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=6 | catalogMs=10
recommendations request | id=672eb6fb-a02b-44b1-a7e0-0410aa3caa97 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=5 | catalogMs=11
recommendations request | id=ec1958ba-0841-47b8-a815-434dd8554504 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=8 | catalogMs=8
recommendations request | id=ceb8e775-1897-4080-9926-ac2f6dc2e1ca | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=8 | catalogMs=8
recommendations request | id=e86ddf0c-12a5-4dd7-a606-4d6726e73000 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=8
recommendations request | id=c2d43cba-0e44-4177-a663-43c311688cdf | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=7
recommendations request | id=0b2e730e-83d5-4e6b-8fe4-64fcf311f11f | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=7
recommendations request | id=0645e865-5953-49de-9cac-662253e80ee0 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=7 | catalogMs=10
recommendations request | id=c3cc4609-e47b-4b2e-bc42-2686d32b260d | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=8 | catalogMs=8
recommendations request | id=17227828-f8c2-4039-9174-b5ff56784fda | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=6 | catalogMs=6
recommendations request | id=3635e579-9333-4726-931b-92663d30254a | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=5 | catalogMs=5
recommendations request | id=efac4912-1193-4c4e-9c80-54d8b15c1f6b | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=4 | catalogMs=13
recommendations request | id=aa0c60a4-d0df-439e-9ebb-7ad6a3e3966f | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=17
recommendations request | id=e5057abb-0069-456a-a120-0b552e500a16 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=9 | catalogMs=16
recommendations request | id=d34db955-9c34-4435-8556-01c17e8cf5bc | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=9 | catalogMs=20
recommendations request | id=f80c5a5a-58f2-4d43-9b5d-286c63e9d2e7 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=11 | catalogMs=11
recommendations request | id=cdc63b83-1d69-4ec5-a830-7b4d69cd3d3e | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=11 | catalogMs=14
recommendations request | id=69dd6dc0-37d9-4d03-925f-53d3474b9c29 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=12 | catalogMs=13
recommendations request | id=5a5abe5c-861d-4a1f-9314-ef15cacaeb74 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=10 | catalogMs=13
recommendations request | id=78f2a263-950b-465d-9915-90dd8a5106da | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=10 | catalogMs=13
recommendations request | id=f0a66150-599d-4cee-96cf-4d3d2bd0d538 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=13 | catalogMs=15
recommendations request | id=39a88d06-f90c-42e4-ac09-9e3d69384ec2 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=14 | catalogMs=14
recommendations request | id=98102c58-1d15-4cfd-924e-5a6cfcbe0373 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=13
recommendations request | id=f0e9c1ed-12fc-46dd-8751-86a5c3b7076e | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=11 | catalogMs=15
recommendations request | id=de59d3ad-295d-43be-bc4d-55001c9dbd13 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=14 | catalogMs=14
recommendations request | id=a0de50d2-0bdc-4c6c-aff7-b3d48b34c71e | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=16 | catalogMs=17
recommendations request | id=4027a8fe-deeb-4865-b7d7-164b77fc7289 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=15 | catalogMs=16
recommendations request | id=1ed290ea-2d18-4b27-af4b-7517de9c1c02 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=16 | catalogMs=16
recommendations request | id=f39478bb-c571-410b-a971-654682d614da | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=8 | catalogMs=8
recommendations request | id=c9daafc7-4e11-430d-a978-ebe31863e436 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=8 | catalogMs=9
recommendations request | id=4ff60e50-a4cc-47ef-a20a-eeffed595f5d | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=7 | catalogMs=10
recommendations request | id=fc3cff9d-1709-4d4c-851d-004a43977d55 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=8 | catalogMs=9
recommendations request | id=eecf4a00-31b1-4243-8d44-508941ace5db | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=8 | catalogMs=12
recommendations request | id=532c7ca5-c03f-48fb-9e88-2d180bfc6e00 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=8 | catalogMs=15
recommendations request | id=b9c1c502-812e-444a-96a9-5e249ac597a7 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=9 | catalogMs=17
recommendations request | id=ea695b92-2be4-40a6-8b88-38be2ae1c62e | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=8 | catalogMs=19
recommendations request | id=add3830c-2f87-4b67-8d9b-ef3e75802830 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=17 | catalogMs=19
recommendations request | id=ace0a999-5ddd-4ec9-a2d4-30872ef9ef06 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=16 | catalogMs=22
recommendations request | id=9f6c36bc-3622-4700-a545-a77ab6627f9c | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=17 | catalogMs=19
recommendations request | id=c60c4c13-aec4-4a9f-ac5f-0c88440e1e36 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=11 | catalogMs=12
recommendations request | id=991167e2-8f61-4c55-b13d-5d72d995e99c | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=11 | catalogMs=11
recommendations request | id=10edaded-1bce-4b3b-aacb-fd5c74d9c6d3 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=8 | catalogMs=9
recommendations request | id=d37f597b-3098-4c34-8512-848db2a687db | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=9 | catalogMs=13
recommendations request | id=b457465b-b71d-46d4-8023-59eb6ca2b6da | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=10 | catalogMs=12
recommendations request | id=3c80daf4-ffba-4017-9ab3-56882891d50b | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=9 | catalogMs=15
recommendations request | id=be1ead09-66b9-4903-a106-0293a48d5c07 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=9 | catalogMs=17
recommendations request | id=c5873108-a44c-40f5-af81-980b0a3e5175 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=14
recommendations request | id=3d491a47-c901-4734-a0e0-f6d1d90c0a5c | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=13 | catalogMs=15
recommendations request | id=c5f0a748-9d54-42eb-90af-1b905e46ada5 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=9 | catalogMs=9
recommendations request | id=c514ac9e-3f9e-4946-a853-5cbaf646c33c | GET /recommendations/1 | status=200 | durationMs=5 | usersMs=3 | catalogMs=4
recommendations request | id=ded35530-0c59-4839-8dde-e72f15a24822 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=2 | catalogMs=5
recommendations request | id=e01078a3-ed36-4e3b-8e97-f1a34a53f4d7 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=6 | catalogMs=6
recommendations request | id=864c2024-e9f9-442f-83a3-9413b3af37c0 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=6 | catalogMs=9
recommendations request | id=640d9ff2-06c5-4aa6-acd0-7670705d8116 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=3
recommendations request | id=dca58a97-d188-4607-b103-a713960f4843 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=4 | catalogMs=3
recommendations request | id=05d7964f-cc0d-417e-826b-3fb5caac0bba | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=6 | catalogMs=7
recommendations request | id=7d83967f-8410-4d0a-a08b-8a8ad34c3826 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=6 | catalogMs=9
recommendations request | id=f78b84da-f817-4260-acb1-32647246ea71 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=8 | catalogMs=8
recommendations request | id=420e8b0b-1bff-40a3-adb3-749cc877368a | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=6 | catalogMs=5
recommendations request | id=6d13aebe-e428-47ed-9de4-765e93690fbb | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=4 | catalogMs=11
recommendations request | id=4c40aa95-f844-427b-beea-4f37da5183a9 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=8 | catalogMs=10
recommendations request | id=6b55e8ec-3bb8-477a-82e3-eaa0b0af6e07 | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=2 | catalogMs=3
recommendations request | id=559d9836-4ea3-46dc-a5fe-5b7c89f63af3 | GET /recommendations/1 | status=200 | durationMs=8 | usersMs=2 | catalogMs=6
recommendations request | id=5204e9d6-e43a-4547-909c-9ca0b78ce279 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=2 | catalogMs=8
recommendations request | id=244c4438-be85-4b59-bd36-e442fb02aded | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=3 | catalogMs=10
recommendations request | id=debddd90-f07f-4bb8-8eb9-842e359ec0b3 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=4 | catalogMs=11
recommendations request | id=6c40c6bd-2e40-4187-8831-84cf28c3190c | GET /recommendations/1 | status=200 | durationMs=6 | usersMs=3 | catalogMs=4
recommendations request | id=fe6abd71-0d3b-4e6b-835e-0a704b6b05a5 | GET /recommendations/1 | status=200 | durationMs=7 | usersMs=4 | catalogMs=5
recommendations request | id=b19693c2-7c93-41e8-af50-1f25a567007e | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=4 | catalogMs=6
recommendations request | id=1121f5c0-45ab-485d-ae6e-9c64c2b31ad5 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=3 | catalogMs=10
recommendations request | id=59633a40-6909-4069-941d-79c00b623c9f | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=7 | catalogMs=8
recommendations request | id=ba27f271-06ec-45f9-be42-c16dea79a840 | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=8 | catalogMs=9
recommendations request | id=02928e6d-94a0-402e-b372-3e07c423309b | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=9 | catalogMs=9
recommendations request | id=2c853252-ff4f-49f8-b17f-643b960ed35d | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=11 | catalogMs=11
recommendations request | id=6cd031f3-6db6-4432-b5b7-67a293a3c932 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=10 | catalogMs=10
recommendations request | id=8c47f2fd-66c1-44ec-bda2-2a6116f29892 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=9 | catalogMs=9
recommendations request | id=f4415148-71e1-4163-bf09-eb90880aa97f | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=8 | catalogMs=12
recommendations request | id=2996a857-7f1b-4bd2-829f-f9ba82d213a1 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=11 | catalogMs=11
recommendations request | id=fe31cac4-894f-4154-a097-b6b82e9eddd2 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=12 | catalogMs=12
recommendations request | id=3a10f2ab-aeac-4e60-bd5d-f95ea1296245 | GET /recommendations/1 | status=200 | durationMs=12 | usersMs=9 | catalogMs=9
recommendations request | id=19d877e6-62b0-4c19-8e7f-061c586cd591 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=9 | catalogMs=13
recommendations request | id=25f57592-9384-445b-98fb-d7f47427ed30 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=10 | catalogMs=10
