recommendations listening on port 3003
recommendations request | id=fb4d5a68-34d3-406e-80cf-1adb30cb96b9 | GET /health | status=200 | durationMs=4 | usersMs=n/a | catalogMs=n/a
recommendations request | id=d00ce42d-28b7-4af5-a501-3e720119f174 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=7 | catalogMs=19
recommendations request | id=835223ac-64aa-4c58-9775-12e5673be1bb | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=10 | catalogMs=22
recommendations request | id=ce253ca4-8986-479f-ad35-db9d14e42aac | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=6 | catalogMs=14
recommendations request | id=ad86d50c-9fde-4fcb-ae6b-a7f6bfe5eda2 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=6 | catalogMs=12
recommendations request | id=48c491c6-d673-42f0-aa4d-196975f26aa4 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=8 | catalogMs=12
recommendations request | id=e99edb17-c1bf-4b4f-be2f-464dc64dd032 | GET /recommendations/1 | status=200 | durationMs=10 | usersMs=7 | catalogMs=8
recommendations request | id=d396f07b-adc7-4027-bee8-6977e775f65b | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=8 | catalogMs=11
recommendations request | id=7ff7118f-038a-4061-84f0-68115b26db93 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=7 | catalogMs=17
recommendations request | id=5f3c81d4-734a-4cb7-9dc3-f1ca659eb2ef | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=10 | catalogMs=18
recommendations request | id=768f4810-5a66-4193-9b83-17847bc0037d | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=10 | catalogMs=21
recommendations request | id=c5cebf77-e34e-4577-bb21-bbc746065118 | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=3 | catalogMs=10
recommendations request | id=19341407-c067-4187-8ba9-a1de9262b83b | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=2 | catalogMs=13
recommendations request | id=c6d0d8e0-5497-4367-996b-4be44dcbb590 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=6 | catalogMs=15
recommendations request | id=2422ec66-8e07-48fc-8256-7b6d9f81ab4e | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=5 | catalogMs=17
recommendations request | id=0ee3dec0-8258-4e91-bd59-85e385f47382 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=5 | catalogMs=19
recommendations request | id=0e875749-cd7d-4731-a530-eacab5b58623 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=6 | catalogMs=20
recommendations request | id=2bb68165-64a2-41d4-859f-d9e433369a00 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=17
recommendations request | id=7969cca6-2fdc-47b2-80de-a9e336d898c1 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=4 | catalogMs=21
recommendations request | id=d50e54ee-c539-4f11-ae33-d13077df2069 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=3 | catalogMs=24
recommendations request | id=947d65da-4a42-44a0-b001-705bbedd36e7 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=2 | catalogMs=20
recommendations request | id=2b683111-ed8e-4989-abe4-fab24c88b908 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=4 | catalogMs=17
recommendations request | id=9d9740aa-6771-4f7e-b33d-4c63b3f3f308 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=3 | catalogMs=18
recommendations request | id=5440e2c6-0dbe-489e-8378-0ccdf112df70 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=3 | catalogMs=21
recommendations request | id=a24d841c-65f1-4976-85cc-9c225401ad20 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=5 | catalogMs=20
recommendations request | id=f92a23f4-cd2a-4797-ae7f-7cd14e468ac6 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=4 | catalogMs=24
recommendations request | id=56374e96-659c-4c4e-9a2c-1d0ce7d2360b | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=4 | catalogMs=20
recommendations request | id=5246e2f4-7b30-4b17-8b88-31fcad2acad9 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=3 | catalogMs=21
recommendations request | id=eec5906f-0d61-48ca-b8e6-c48b91c89fd5 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=5 | catalogMs=24
recommendations request | id=5ced38fe-c8fa-4588-bca2-b181e7624300 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=4 | catalogMs=21
recommendations request | id=f2d35529-b5b8-4f2b-8b2f-afd656794a9a | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=5 | catalogMs=13
recommendations request | id=98e08fef-3bc8-442f-8068-9154c8357e0a | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=4 | catalogMs=15
recommendations request | id=0e04e855-8db5-449e-815a-dc6572f9b388 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=5 | catalogMs=12
recommendations request | id=7fe85df6-e380-421b-bb67-d505281300c1 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=12 | catalogMs=16
recommendations request | id=4e8b9bf0-f2d3-4e68-82f5-7c34d9f3e0ab | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=11 | catalogMs=21
recommendations request | id=3ee1a46a-dff2-4758-b49c-d5d2ed931272 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=3 | catalogMs=15
recommendations request | id=9c3dad26-6130-48fb-b486-e0e7b6783626 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=12 | catalogMs=27
recommendations request | id=2c947b35-8e65-4968-9220-d678a8b78fcf | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=16 | catalogMs=25
recommendations request | id=c57968fe-df59-4abd-bfdc-d3457cf3378d | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=15 | catalogMs=28
recommendations request | id=5b3f9ab5-f744-4db2-ac8d-99cb1efc9e07 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=11 | catalogMs=27
recommendations request | id=d55b31be-872d-4487-bda6-4eed6e2416e0 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=15 | catalogMs=30
recommendations request | id=e2104b9e-f660-4e4b-919a-49f629d62c39 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=8 | catalogMs=14
recommendations request | id=a410a053-772f-4852-adde-a4d87c1703bd | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=8 | catalogMs=17
recommendations request | id=ec968ef6-6cd4-4a98-a4f2-bce6a1c3c7f9 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=8 | catalogMs=23
recommendations request | id=d74b583c-d4d7-45e5-946a-b333d0ec017d | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=8 | catalogMs=32
recommendations request | id=5a78f922-f2c3-4aaa-baf8-a4d2c77aa047 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=8 | catalogMs=37
recommendations request | id=d139af17-38f8-457d-ac5e-fadf8adc8496 | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=10 | catalogMs=41
recommendations request | id=e241eb86-339e-42a8-b068-ee676a122838 | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=10 | catalogMs=40
recommendations request | id=f39cb0ef-1076-4a52-b7df-0efd14d969f2 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=6 | catalogMs=40
recommendations request | id=0b3778d6-4140-4a81-b4f3-9feec979a1ff | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=5 | catalogMs=41
recommendations request | id=486e583e-0676-4bf6-93c5-c17cd6f743e1 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=7 | catalogMs=45
recommendations request | id=202d9b4a-d42f-4f3c-bf2f-75febc840581 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=8 | catalogMs=42
recommendations request | id=7b654289-0903-47d4-94ec-34f15c1729d4 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=6 | catalogMs=36
recommendations request | id=a7fa4133-d220-46a5-9be5-47f34155842d | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=4 | catalogMs=37
recommendations request | id=cb059c35-ab8e-484c-ac59-c369080a47c3 | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=4 | catalogMs=39
recommendations request | id=5d04a64e-7077-4837-b0f7-df9bfc649283 | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=4 | catalogMs=35
recommendations request | id=4cfeae47-2eae-47dc-81d1-e545f9ac828e | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=4 | catalogMs=37
recommendations request | id=e81ce874-fdc3-4ae1-bb6c-2b8a31d363df | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=4 | catalogMs=45
recommendations request | id=b6c3b9d2-5c3d-4f22-927c-c888f5777d42 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=8 | catalogMs=46
recommendations request | id=2b6acd65-20d4-44be-85c9-7bef547698df | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=6 | catalogMs=41
recommendations request | id=4195b985-4070-4bd5-b0b0-32812e8f9a0b | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=10 | catalogMs=41
recommendations request | id=cd3a632a-fbb1-4d46-aff9-9d8ab39cb1d3 | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=9 | catalogMs=42
recommendations request | id=8788f339-5dec-46c7-a7a4-fcc9ec360eed | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=13 | catalogMs=39
recommendations request | id=bd990ea5-d4bc-4e2b-8cce-83aba072911d | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=12 | catalogMs=40
recommendations request | id=ebe9e7f4-20fa-4a41-8348-86e7395c68f6 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=21 | catalogMs=38
recommendations request | id=36da1332-42ac-483a-9a1b-68aedd719b3c | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=17 | catalogMs=25
recommendations request | id=ef9cdede-ea1e-40ff-9eee-f892b5b550be | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=11 | catalogMs=22
recommendations request | id=9643d19e-2bcd-4b74-aba2-967efa045f4d | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=10 | catalogMs=19
recommendations request | id=9dafd498-bb02-4d80-88bf-630bbcbe47ea | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=10 | catalogMs=22
recommendations request | id=d22fcee3-2b67-434f-96a3-8081b8f173a5 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=9 | catalogMs=24
recommendations request | id=c427aca1-8c58-4352-9dc3-e121be7bc17c | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=12 | catalogMs=27
recommendations request | id=cb5186f0-463b-4971-8533-e52271f1354f | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=12 | catalogMs=29
recommendations request | id=dc4c4d38-35cf-44bd-abf4-76fbc2904c41 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=12 | catalogMs=33
recommendations request | id=a36a1878-c0be-4e40-bf0c-6dace5c16c1f | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=13 | catalogMs=33
recommendations request | id=e0e7210e-0bfc-49d5-b243-51130c7809a9 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=10 | catalogMs=31
recommendations request | id=9fb0a75e-3c65-4362-a89d-d786cf3b3dc2 | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=10 | catalogMs=35
recommendations request | id=e865eac3-28ef-4c4e-a6d6-8bd60ce184f1 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=10 | catalogMs=31
recommendations request | id=e4e0c14c-e85c-48a9-90ce-b323544ea563 | GET /recommendations/1 | status=200 | durationMs=19 | usersMs=6 | catalogMs=17
recommendations request | id=55234837-5d50-4ba7-86b8-0aa99132a9ad | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=7 | catalogMs=19
recommendations request | id=66d7c144-c7c0-442d-aa54-97450e7ff954 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=4 | catalogMs=18
recommendations request | id=9f9b61c8-18b4-4d2c-bcce-c4774bb45cdf | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=4 | catalogMs=22
recommendations request | id=0bf92277-7a71-4a18-8f69-3ceb91be2501 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=4 | catalogMs=21
recommendations request | id=79b804d3-a5f4-4e7a-9846-44bbbb1be871 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=3 | catalogMs=25
recommendations request | id=e6ddd2ba-7b31-4de4-9006-826423f83dff | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=3 | catalogMs=31
recommendations request | id=46f4a4a4-3860-47ff-8505-021a19b461c4 | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=5 | catalogMs=32
recommendations request | id=835518d9-0380-47ef-9845-f66e1660ec0b | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=8 | catalogMs=32
recommendations request | id=d979ac1b-0e9f-4dd6-bae3-53432f26c9dd | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=15 | catalogMs=24
recommendations request | id=95d8aac7-021d-45bd-b1b2-787f53918fbb | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=15 | catalogMs=28
recommendations request | id=3ff81324-1eff-4053-a0fb-7b6de6c2db6e | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=18 | catalogMs=18
recommendations request | id=1ef9f093-f05c-475b-92cc-bf0daba2f80a | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=17 | catalogMs=20
recommendations request | id=4f6fa049-6461-4e9c-8706-43fdc1259943 | GET /recommendations/1 | status=200 | durationMs=9 | usersMs=7 | catalogMs=7
recommendations request | id=00048512-50d5-4056-9453-544aded8fa0c | GET /recommendations/1 | status=200 | durationMs=11 | usersMs=7 | catalogMs=10
recommendations request | id=b5d96030-dfd3-4ac1-8305-a8d6e216416e | GET /recommendations/1 | status=200 | durationMs=14 | usersMs=6 | catalogMs=12
recommendations request | id=f157db16-c1c1-4c00-a05a-1e360c053fbb | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=6 | catalogMs=15
recommendations request | id=f8567295-fdd8-49ab-90e8-0ade96152549 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=12 | catalogMs=15
recommendations request | id=f1b1869e-13c4-4c0b-b90c-bb8b945e5bde | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=13 | catalogMs=18
recommendations request | id=30cb7233-79d7-4570-9823-3802985d2acd | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=13 | catalogMs=27
recommendations request | id=ab9cd89e-ea5b-4a42-98e9-bfe097bbb059 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=14 | catalogMs=18
recommendations request | id=1ac7dbbe-f1f0-4245-8c39-4d08e31a354c | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=14 | catalogMs=22
recommendations request | id=c0bf87ac-6f70-493f-8ce1-a0495b1b3cb1 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=14 | catalogMs=27
recommendations request | id=67dfa063-b0b8-41b2-805d-e5a5ea12a228 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=10 | catalogMs=26
recommendations request | id=ad2f6d8f-a371-451b-bc78-84fd9924108b | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=17 | catalogMs=17
recommendations request | id=790f5f57-14f1-4392-b40b-45e42bd28240 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=11 | catalogMs=12
recommendations request | id=7791ebb8-3c8c-4272-abdb-7720317b7781 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=11 | catalogMs=16
recommendations request | id=16f77451-cb9e-417b-88da-29bba72ccdc3 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=12 | catalogMs=13
recommendations request | id=050ac54d-40c5-410b-b0fa-08c6009e8786 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=12 | catalogMs=18
recommendations request | id=04347e9c-0822-4a6e-b8e4-a8cedfe7d46d | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=12 | catalogMs=23
recommendations request | id=107452b6-625d-4611-922a-43ec3ad3a702 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=17 | catalogMs=18
recommendations request | id=43463d6f-08e4-4773-b862-846d66ac5c2f | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=17 | catalogMs=23
recommendations request | id=a304c4ca-5e78-41c1-81c1-f658e95ccf1c | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=16 | catalogMs=25
recommendations request | id=1ac6afa6-347a-4d36-9b08-38e49a582af2 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=19 | catalogMs=22
recommendations request | id=7ecb5268-1c2e-4c54-ad7d-3afe2de7e152 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=15 | catalogMs=16
recommendations request | id=8280d32f-af1d-4786-aecf-693cab19edba | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=14 | catalogMs=24
recommendations request | id=483b661d-e28f-4fd7-9363-d5ac943afaa7 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=23 | catalogMs=24
recommendations request | id=40bd0f59-38c8-4266-a184-433e138ecd3a | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=18 | catalogMs=20
recommendations request | id=cc701c21-f857-4f79-a248-b917341dd4bf | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=19 | catalogMs=22
recommendations request | id=85c44f93-50de-4fd4-a839-7d8d701ec4d1 | GET /recommendations/1 | status=200 | durationMs=18 | usersMs=16 | catalogMs=16
recommendations request | id=48ba6d36-6d03-43be-aad9-313f06fef55c | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=15 | catalogMs=18
recommendations request | id=b151ade3-cd59-434f-9d0d-27ce9ca9631b | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=14 | catalogMs=21
recommendations request | id=28271d7a-a6d5-4eb5-acb9-73adc2960f23 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=13 | catalogMs=20
recommendations request | id=bf8f5347-ba31-4353-915d-485c34f07efb | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=13 | catalogMs=22
recommendations request | id=99133ad8-4730-443e-b26a-cc8023b0aee0 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=17 | catalogMs=22
recommendations request | id=3709024f-897a-4f09-9a49-1c7d6a94261e | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=17 | catalogMs=24
