
> gateway@1.0.0 start
> node src/server.js

gateway listening on port 3000
gateway request | id=a7a2cf96-6442-476f-a57e-16fdab51625d | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=b90c49c5-6cab-4e9a-b6f0-c0dec0da2ae8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0e0a8d1a-03c1-476c-b5b7-5704ae1e4000 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a09fe9b4-ba2b-47ea-ad0e-434f23125394 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b5c49e3-99f2-4ba8-a2fe-27d38ee08648 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26bd5de7-2733-4fc3-b755-2993f95fb382 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=32fcd706-1332-433c-bf41-9268ddb8497e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b79a7d7c-c973-4531-9e01-78ef647da59d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6e8745af-f5f3-4011-ac59-450b5e451ecd | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ede55ba1-9c61-4edc-801e-ad788d35b3d8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=abc9c65d-b6d2-4d2b-acbf-74fb3bfbeae7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=30c8acee-01f8-4519-aa1c-c1cb6d0e0fc8 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dd4dfb43-d567-4f14-9aca-4711864f55b0 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f79b6f79-3599-4249-b8a0-0d1275ab6e3b | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=14de868f-4388-46bf-b22f-25d16879e60c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c6dcc73-57bc-421b-b090-46d651256915 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3e54466f-1e39-457a-9a25-49afe6ca8b40 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11a2dd6c-3410-457b-973a-97eb5ea09c60 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e4e58f50-975d-4002-83f7-b631cf09a925 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f1414abf-0e98-410d-b7a7-138a6f8c9b3f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c969d145-6fa2-43ae-9ad5-0e51c1e6bf3f | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fa95a8d1-4404-4dd1-ab45-e325446930c9 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6b00faf5-0e99-47d3-adff-8b6c96db61ec | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c794f615-ac8a-4d71-b7fd-481a81727898 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f98504a-732f-4075-8a2e-6ea5bbd0c6b2 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd21ee9c-574e-41df-9aec-08564a35e9fd | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bffec3e0-3646-447a-ae1d-2c57536a48a5 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7a72c514-3740-4654-8238-dd041c026bf1 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4d7120d1-5325-4205-9dcd-78646ec6048b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c3c1790-e6ae-4215-9886-dc5a7dbad3ee | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06c8e656-366c-4177-919d-f75a3cb439e4 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3508765-0d71-44d3-82a8-da962721cd3b | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6dee27ea-55a7-4681-97bc-785fb674d925 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0231e24c-d888-4809-921e-71cce91a1130 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c86c4c42-0691-4244-9851-f024beb1a295 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=30f6c271-edac-44c8-9efd-6ee756f6a909 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c0dace58-42cd-4d7b-b9fe-8f33e7075939 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=30c786ae-9e44-49c8-a508-75f2653f864d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=28e678bd-5c63-4777-8344-455122ad17b4 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67d040be-a7f7-423d-8004-edbdbbc7d815 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07246a08-bcdb-40de-9592-0c0127ba98f0 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f47e290d-08c8-410c-80f4-eae997e77d0b | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f0192bde-ccf9-491c-9efc-003e2bae245f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=28e04506-ed72-42cf-b23b-e8777f8b64ae | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=27b61111-632c-4075-b5be-23fc425e1724 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=46f27540-472a-4b36-8d7a-d26eed3f7942 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ade3c4cf-867e-4121-b9e2-19351cea7981 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=28081203-7ee1-4588-ba57-1728a08b2ca2 | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ca14c20a-152e-4e50-a9e3-f28d635b38eb | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8b15b4e4-7f42-4ecb-8695-a42e41c9f1da | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a6a5c6d1-3380-4645-a018-bbc0a17046ad | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25f3dae2-baa1-4fb3-87de-bbe8c6f788bc | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ffe1ec58-0d5a-4dd8-acbd-5d92d5e9e16c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=daaa1b41-3195-45dd-8065-4ae3ffc82c4b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8641f5f-cbab-4fae-be3e-e74ecc3c3cca | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d72763f7-649f-4801-b553-dd8b6d288656 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=333a431e-8525-463b-a860-f14460a6a032 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c371958d-95d3-41ec-a333-e94043aad5ec | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=505a305d-c98b-45f1-9e2b-c013868b1d74 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9fb0f42f-ff30-49dd-a864-97c42a44e88c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c29a7d28-8e37-4bed-a145-5bd6d785ce1c | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b9d2f56d-d9ea-49a5-9ff6-949b7d7c060d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34335359-f4b0-4f89-92c6-71105e117e49 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4d424c7a-bb86-405c-bfd8-1481282a556a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88d1c3bb-8a7f-4d81-a8ab-0c38cf3d3fee | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e6a05630-f003-434d-a061-8568e4154c07 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=510ff4dc-57d5-4793-8403-3024f65efad9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=656c7d35-f92a-4705-a2f2-6f096afeedb3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b8c0a9a8-5b0e-4335-84c0-3b6825599652 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=632d5a4c-8a9d-413b-a329-06cfa9894b3d | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a4443222-c322-4699-ace8-079a15fc95e7 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f7c15aec-8ddf-4860-910b-4c8d45fd7bac | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9e74d06f-ce48-4cbd-8450-05ae387bd199 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d7510efc-d617-4120-9a49-562d495ac47b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f082dd3e-8c8a-4f0d-aa0c-2cc1eb267abc | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=931ea0fd-2143-4586-a3a5-a41116ebe1f7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8c850489-018f-4ab3-a3ca-7b363abac7d0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9089d32e-7375-420c-a151-6cfdd9991daa | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=487aa876-7ce2-4e0a-9c0e-88ea70f43816 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c958e511-ca23-424a-8dad-55f9e577ce63 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2aa6ebe5-9bea-4419-8139-8345f4f36fb8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=befe6260-10b5-406d-a1e4-41f294efc564 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11e3a5cc-197b-4130-8944-cdfce7467a42 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8ff0d502-7ac4-4679-8abe-084f223c6025 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=492df09e-0e1a-4c55-9457-d37637208b3e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=de5ad243-4ff7-4de0-bbc7-82d0872d5851 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=761563c9-946d-42d8-866d-33fbca51debd | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=021057e3-eda0-44ad-8239-fef09af4063c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d94e2b50-6024-429d-ae79-5d32b1f6a0f9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=138fe602-d76d-420b-a196-d247407edb4d | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f2045b6-e4d2-4cf8-8cd0-e3ca445d52bf | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58e0177d-4b22-4302-811e-44b0782871d2 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c0176c97-c527-442c-b7ed-b490f1aa4e17 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9951eeb1-11d9-43c6-9042-fb2e03adb7cd | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fcc68d9c-69a1-4ec7-a933-bcc0d532be40 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2aa1301a-f08e-4046-9a42-c432e95b41ca | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=85cb49ea-2cb5-4fe9-ac0f-b65c054ea206 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dba28b41-d36b-4798-bbca-b72c9b9f4129 | GET /api/recommendations/1 | status=200 | durationMs=7 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2e8a591a-6eac-455a-840f-28e6e98dcb07 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6e6c25fc-a003-4855-8fc3-bedb07f58293 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f82d2f67-8e74-43db-a03d-defdf583e583 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ecd7f6c-0541-4b94-ac58-b5fffa057a19 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=93afec5f-d424-48a8-83cc-f55438491e60 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
