recommendations listening on port 3003
recommendations request | id=ea351388-11c2-4ec4-98a2-2ba83410cbda | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=d2014dc7-3487-4df9-a703-0014e502acb1 | GET /recommendations/1 | status=200 | durationMs=195 | usersMs=12 | catalogMs=193
recommendations request | id=fcebbb08-a4cf-4a6d-9249-6d62130f408c | GET /recommendations/1 | status=200 | durationMs=197 | usersMs=11 | catalogMs=195
recommendations request | id=0099fdd2-1973-4fa2-a8d3-c5ee7db687c8 | GET /recommendations/1 | status=200 | durationMs=199 | usersMs=10 | catalogMs=197
recommendations request | id=663646ad-9db6-4cfd-a8c9-f51bbc045f40 | GET /recommendations/1 | status=200 | durationMs=201 | usersMs=10 | catalogMs=199
recommendations request | id=45d9959d-7514-461d-bb5b-a6a2f629115a | GET /recommendations/1 | status=200 | durationMs=203 | usersMs=10 | catalogMs=201
recommendations request | id=ebddf073-b26d-4d0a-8ace-a43352520aaf | GET /recommendations/1 | status=200 | durationMs=205 | usersMs=10 | catalogMs=204
recommendations request | id=989930db-7847-40da-82a3-819dcec7ef73 | GET /recommendations/1 | status=200 | durationMs=216 | usersMs=9 | catalogMs=215
recommendations request | id=86987ef2-8b3a-4c61-9aba-978693a1b2c1 | GET /recommendations/1 | status=200 | durationMs=218 | usersMs=11 | catalogMs=216
recommendations request | id=cd3016f2-7709-40dd-b3dc-376f6810215c | GET /recommendations/1 | status=200 | durationMs=219 | usersMs=12 | catalogMs=218
recommendations request | id=0b1596aa-9ab2-4881-b2a4-1aae57b36c71 | GET /recommendations/1 | status=200 | durationMs=219 | usersMs=9 | catalogMs=217
recommendations request | id=c82d14fe-aac7-4f3f-9256-01efc96aef5e | GET /recommendations/1 | status=200 | durationMs=221 | usersMs=9 | catalogMs=218
recommendations request | id=b1485347-8483-42ee-820f-9ced77b96082 | GET /recommendations/1 | status=200 | durationMs=221 | usersMs=4 | catalogMs=220
recommendations request | id=40e1012c-3dd1-4f3c-a1ea-2a9c2659d0fc | GET /recommendations/1 | status=200 | durationMs=224 | usersMs=4 | catalogMs=222
recommendations request | id=3e6052b4-1c11-4512-a94f-5855d58e5143 | GET /recommendations/1 | status=200 | durationMs=224 | usersMs=1 | catalogMs=222
recommendations request | id=c07b92e9-03b9-4be6-a659-d9723746d109 | GET /recommendations/1 | status=200 | durationMs=226 | usersMs=0 | catalogMs=224
recommendations request | id=443aa9b5-0cdd-4d59-abad-f5566f5fdfdf | GET /recommendations/1 | status=200 | durationMs=226 | usersMs=1 | catalogMs=224
recommendations request | id=1d40be3d-f4ec-4803-aa3b-c75ef379175d | GET /recommendations/1 | status=200 | durationMs=228 | usersMs=1 | catalogMs=226
recommendations request | id=6ef3fb3f-7913-4501-a9b7-fd720cd9a164 | GET /recommendations/1 | status=200 | durationMs=228 | usersMs=0 | catalogMs=226
recommendations request | id=2fcd3445-7138-4f2c-a4d0-48f810844707 | GET /recommendations/1 | status=200 | durationMs=229 | usersMs=0 | catalogMs=228
recommendations request | id=137cbed7-95db-48fb-8494-4ea9a26d8dc7 | GET /recommendations/1 | status=200 | durationMs=233 | usersMs=1 | catalogMs=231
recommendations request | id=b5837d18-5f1a-426e-9047-11ce155fc9a6 | GET /recommendations/1 | status=200 | durationMs=224 | usersMs=1 | catalogMs=222
recommendations request | id=a44505f2-ae96-4f9b-bc3f-3dfc19fd30c4 | GET /recommendations/1 | status=200 | durationMs=227 | usersMs=1 | catalogMs=225
recommendations request | id=d975b1a3-439c-4cc6-8674-50145811405c | GET /recommendations/1 | status=200 | durationMs=216 | usersMs=3 | catalogMs=213
recommendations request | id=814014b8-344a-48fe-a458-df0e271753ea | GET /recommendations/1 | status=200 | durationMs=203 | usersMs=3 | catalogMs=201
recommendations request | id=a3a4d32f-30d6-4a52-ad5e-8f2187a066d1 | GET /recommendations/1 | status=200 | durationMs=200 | usersMs=1 | catalogMs=198
recommendations request | id=dd2547f6-8938-4fe9-855b-05ae01173248 | GET /recommendations/1 | status=200 | durationMs=203 | usersMs=1 | catalogMs=201
recommendations request | id=ec48064b-83a2-48e9-9f13-eac29613e628 | GET /recommendations/1 | status=200 | durationMs=204 | usersMs=4 | catalogMs=202
recommendations request | id=a94a4641-6f94-44e8-8559-143e8172dea6 | GET /recommendations/1 | status=200 | durationMs=189 | usersMs=5 | catalogMs=187
recommendations request | id=7817d979-0576-4fc6-93b6-7da981b4a554 | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=6 | catalogMs=186
recommendations request | id=4ce23d0e-ff55-4653-bcad-f403b4ae1079 | GET /recommendations/1 | status=200 | durationMs=190 | usersMs=6 | catalogMs=188
recommendations request | id=502df867-157f-4107-9e6d-a454b19c122d | GET /recommendations/1 | status=200 | durationMs=186 | usersMs=16 | catalogMs=184
recommendations request | id=f2100f1d-78f9-4e60-9b68-b128188444a0 | GET /recommendations/1 | status=200 | durationMs=188 | usersMs=16 | catalogMs=186
recommendations request | id=8158fef2-b336-434f-a677-a1480e4807ac | GET /recommendations/1 | status=200 | durationMs=169 | usersMs=23 | catalogMs=166
recommendations request | id=06888674-e1c0-4b7a-8c61-0025e6fac0a9 | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=17 | catalogMs=158
recommendations request | id=7f47edba-741a-43f6-b3f8-c061c41f07df | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=16 | catalogMs=161
recommendations request | id=1b79575e-bc2d-4196-bea4-f9d6dffbe5b8 | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=17 | catalogMs=164
recommendations request | id=1c49b671-7d1c-49b4-8e48-29e6f5db5d29 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=13 | catalogMs=159
recommendations request | id=4d590ea8-4bb6-4ba3-a7fb-e9a0d0a116e1 | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=12 | catalogMs=161
recommendations request | id=42e904d7-97c4-4242-af17-ad12f3a18cfc | GET /recommendations/1 | status=200 | durationMs=164 | usersMs=16 | catalogMs=161
recommendations request | id=62a1df92-d067-4849-926f-ea75d23cebfb | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=16 | catalogMs=164
recommendations request | id=b5f24a33-a021-4446-9156-704238f0cbaa | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=15 | catalogMs=165
recommendations request | id=ad310ae6-890a-4352-a5f9-160830e9c19d | GET /recommendations/1 | status=200 | durationMs=171 | usersMs=16 | catalogMs=169
recommendations request | id=99b8984c-9a82-4026-8814-083d081265fc | GET /recommendations/1 | status=200 | durationMs=173 | usersMs=15 | catalogMs=171
recommendations request | id=b7570a5f-c544-491e-a72a-49ce2bb34b41 | GET /recommendations/1 | status=200 | durationMs=176 | usersMs=15 | catalogMs=173
recommendations request | id=31d759ec-6c96-4b7b-86e1-faf2a346ee8e | GET /recommendations/1 | status=200 | durationMs=179 | usersMs=15 | catalogMs=176
recommendations request | id=8e231ee5-9d4a-412f-b9af-bf7818a1fcd0 | GET /recommendations/1 | status=200 | durationMs=175 | usersMs=23 | catalogMs=173
recommendations request | id=cc725b08-f542-44a0-add5-960e8c7b4996 | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=21 | catalogMs=164
recommendations request | id=9b095700-a60e-45c1-9ac5-4335267f7376 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=15 | catalogMs=158
recommendations request | id=0baa4d03-35d7-47c2-ba61-c9037a18a233 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=12 | catalogMs=151
recommendations request | id=df8c7bf6-8d59-484c-8f7d-732586d8ebcf | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=12 | catalogMs=155
recommendations request | id=8e7f93c2-67b0-4df7-9a2e-cc0c1bfa0075 | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=11 | catalogMs=164
recommendations request | id=61afa872-b51b-4941-ad6b-92dc116ce78b | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=11 | catalogMs=166
recommendations request | id=0ca297c2-2197-4bf3-be0f-40f83101f717 | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=11 | catalogMs=168
recommendations request | id=b8261508-2d39-41d1-9811-981f6f7a664d | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=10 | catalogMs=166
recommendations request | id=caa168b0-8a0b-43e1-b776-276579ca1306 | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=7 | catalogMs=163
recommendations request | id=97781215-48ce-4abf-81f6-85a15abd74f5 | GET /recommendations/1 | status=200 | durationMs=168 | usersMs=7 | catalogMs=165
recommendations request | id=c3ecd0a4-4cb6-4d01-80b3-659ccd48abef | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=6 | catalogMs=164
recommendations request | id=b94c5470-3149-4c10-8b57-75c354f0ef9d | GET /recommendations/1 | status=200 | durationMs=155 | usersMs=0 | catalogMs=152
recommendations request | id=b2ca6540-b570-42ee-89d4-ac9beff57383 | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=1 | catalogMs=156
recommendations request | id=4d3c55f1-a11a-43af-928b-6cbcb20bbcea | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=3 | catalogMs=158
recommendations request | id=cd3859e1-8d6d-46ff-ab9e-c920629ba12e | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=4 | catalogMs=157
recommendations request | id=dbe88a3c-e467-4861-840e-f0c7dac54c88 | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=3 | catalogMs=161
recommendations request | id=3fbed586-612a-41f6-a4d6-6036dce10c9a | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=3 | catalogMs=164
recommendations request | id=198910e2-0df8-4c51-82ba-8f2ca095279a | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=3 | catalogMs=167
recommendations request | id=9419cef7-c1da-420e-a954-d0ce2224ac0a | GET /recommendations/1 | status=200 | durationMs=175 | usersMs=3 | catalogMs=172
recommendations request | id=59adaa5d-1e0b-4c96-a8d4-625b6bb28f46 | GET /recommendations/1 | status=200 | durationMs=172 | usersMs=2 | catalogMs=170
recommendations request | id=33a0aa3e-a645-474a-9ad4-594e696cf72d | GET /recommendations/1 | status=200 | durationMs=167 | usersMs=3 | catalogMs=165
recommendations request | id=59758bee-08d4-4002-a8b3-aff97d6061c8 | GET /recommendations/1 | status=200 | durationMs=170 | usersMs=2 | catalogMs=165
recommendations request | id=0bf6a351-c6b5-4f3f-a0fd-41c9525fb830 | GET /recommendations/1 | status=200 | durationMs=166 | usersMs=3 | catalogMs=164
recommendations request | id=8fd2d4dd-c39d-466b-85d0-1219a68928a5 | GET /recommendations/1 | status=200 | durationMs=164 | usersMs=3 | catalogMs=163
recommendations request | id=a807b2ac-5195-4251-9b46-1c16def8402e | GET /recommendations/1 | status=200 | durationMs=164 | usersMs=3 | catalogMs=162
recommendations request | id=64f93b5f-2c23-4a53-85f4-1e8234b74d69 | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=2 | catalogMs=157
recommendations request | id=be698eae-2d99-43a8-9a51-48bcab717afc | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=3 | catalogMs=159
recommendations request | id=141273ce-73a5-4d88-ba08-fca0c6831276 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=3 | catalogMs=152
recommendations request | id=49e2398e-3de1-4ffa-8ad7-d951ffcb5b51 | GET /recommendations/1 | status=200 | durationMs=145 | usersMs=2 | catalogMs=143
recommendations request | id=122cad42-7c0c-4e02-87a4-c2ae37dff8fa | GET /recommendations/1 | status=200 | durationMs=140 | usersMs=6 | catalogMs=138
recommendations request | id=8b585bb7-c26f-4149-9c26-3921aaac4448 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=5 | catalogMs=124
recommendations request | id=5a659c17-76a8-44ee-93bb-6c4147e04694 | GET /recommendations/1 | status=200 | durationMs=134 | usersMs=3 | catalogMs=125
recommendations request | id=23a469c6-efbe-47ae-85d5-31e83defca28 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=6 | catalogMs=132
recommendations request | id=03a1883f-ca1c-402d-a2ca-3acc3c0a2916 | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=3 | catalogMs=152
recommendations request | id=3ba72f0f-6882-4b65-9e3d-c9860d986867 | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=2 | catalogMs=151
recommendations request | id=f2a3e0f2-a8fa-4c0b-80c7-05d8d0ae08b4 | GET /recommendations/1 | status=200 | durationMs=124 | usersMs=5 | catalogMs=122
recommendations request | id=79642e9f-4d19-4eb9-8556-d0be852766f0 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=9 | catalogMs=125
recommendations request | id=56dd94b0-18ca-4041-b122-4fab06b20fd0 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=10 | catalogMs=127
recommendations request | id=f8be0442-c25b-4d43-a23d-92587935fba5 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=14 | catalogMs=128
recommendations request | id=7209f230-e027-45d8-9468-98be75f36870 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=11 | catalogMs=127
recommendations request | id=afe6d1dd-a22a-4e4f-afa0-629cdecb76d2 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=10 | catalogMs=130
recommendations request | id=3461c872-dff3-4ff7-a50e-af1be1cffe29 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=12 | catalogMs=130
recommendations request | id=b44c13c2-3d29-48aa-8e26-e153725d5d3c | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=11 | catalogMs=131
recommendations request | id=99bf7f29-3f12-47b5-83d2-849950a76a96 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=9 | catalogMs=126
recommendations request | id=389b94af-96cb-49f9-8ae2-e63f2fc03303 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=9 | catalogMs=128
recommendations request | id=4eb1b915-acf7-4af2-b4f8-9d12afe4d991 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=16 | catalogMs=130
recommendations request | id=630f553b-9076-4cee-83e7-1c12a8463a30 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=16 | catalogMs=132
recommendations request | id=8f3f7075-30b9-45e2-9157-bfa44668b6f7 | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=15 | catalogMs=135
recommendations request | id=ffdcf84a-6e1d-43d1-8c0a-40bc8a926fd4 | GET /recommendations/1 | status=200 | durationMs=154 | usersMs=15 | catalogMs=150
recommendations request | id=3a9c9c3d-fa35-46f7-95d4-234bdb2790ab | GET /recommendations/1 | status=200 | durationMs=153 | usersMs=11 | catalogMs=151
recommendations request | id=67d8104f-2d0f-4ef7-bc8d-ecdd81062bef | GET /recommendations/1 | status=200 | durationMs=156 | usersMs=12 | catalogMs=154
recommendations request | id=eac375b8-1d0a-4805-87fe-0367a8864d33 | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=12 | catalogMs=157
recommendations request | id=a73a9da0-928e-446a-8c07-c97698b57d19 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=12 | catalogMs=160
recommendations request | id=7312151b-214c-4793-9ae0-ec0d57354d55 | GET /recommendations/1 | status=200 | durationMs=159 | usersMs=6 | catalogMs=156
recommendations request | id=04375495-1fe7-47d5-9aa2-90291d677656 | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=9 | catalogMs=159
recommendations request | id=ee9db104-4bee-4aa6-9ee8-80e890165853 | GET /recommendations/1 | status=200 | durationMs=163 | usersMs=8 | catalogMs=161
recommendations request | id=f790ec5e-f54a-4aa6-bf72-bc2de987859e | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=8 | catalogMs=163
recommendations request | id=4f37bcda-ec16-4f97-8c1f-689cb4628c97 | GET /recommendations/1 | status=200 | durationMs=158 | usersMs=12 | catalogMs=155
recommendations request | id=3cdcc1ca-bfea-4f6d-bfa9-3e1c948cffe7 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=13 | catalogMs=158
recommendations request | id=d5b86e70-50c8-4714-ae6a-b8c4c6eefcc6 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=14 | catalogMs=157
recommendations request | id=1ab09199-93df-4a54-b5ca-98814e936c94 | GET /recommendations/1 | status=200 | durationMs=157 | usersMs=16 | catalogMs=155
recommendations request | id=2322e74f-7111-450f-aaf2-0b2b1580b533 | GET /recommendations/1 | status=200 | durationMs=160 | usersMs=14 | catalogMs=156
recommendations request | id=64fcfe2b-5772-4f0b-9840-fdb3f835b1dc | GET /recommendations/1 | status=200 | durationMs=161 | usersMs=12 | catalogMs=159
recommendations request | id=ff16c87a-925f-4708-abd8-b621a109e9b1 | GET /recommendations/1 | status=200 | durationMs=162 | usersMs=12 | catalogMs=160
recommendations request | id=f5e73d25-e7cb-46d2-b80c-9588e064e66d | GET /recommendations/1 | status=200 | durationMs=165 | usersMs=12 | catalogMs=163
recommendations request | id=724bffb5-47b3-4aff-9286-1292fe414aef | GET /recommendations/1 | status=200 | durationMs=151 | usersMs=18 | catalogMs=148
recommendations request | id=3b4e522f-0ef4-4412-8b98-b033bea84dc1 | GET /recommendations/1 | status=200 | durationMs=139 | usersMs=10 | catalogMs=136
recommendations request | id=65fb9801-c5b5-4d24-be66-a285b249075d | GET /recommendations/1 | status=200 | durationMs=141 | usersMs=9 | catalogMs=139
recommendations request | id=76f455c2-3df8-4594-b47d-56aef049fb1b | GET /recommendations/1 | status=200 | durationMs=144 | usersMs=10 | catalogMs=142
recommendations request | id=55fba144-5a9a-4c3f-8d11-fb624fe259cd | GET /recommendations/1 | status=200 | durationMs=143 | usersMs=7 | catalogMs=141
recommendations request | id=62485fee-c61c-4ff1-96bb-89b6c7ae45ee | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=4 | catalogMs=135
recommendations request | id=92bea0f1-678f-4c53-9cf4-01448829466c | GET /recommendations/1 | status=200 | durationMs=142 | usersMs=4 | catalogMs=138
