gateway listening on port 3000
gateway request | id=9aee0c55-e3a3-4075-9a06-9706d21782e7 | GET /health | status=200 | durationMs=16 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=da63e2a8-4f5e-4e92-81dc-96015e2f8872 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=020d0de0-27a8-4329-93b7-a769bb8184d3 | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8023a41e-d63d-43fa-bcc1-6d3e10c77063 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=24799236-63e6-4deb-a152-c69fffb8c6b1 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d5b526b-6d7d-4e35-b390-4fa6b5a7e9cb | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=62c3bfdf-980c-4c5b-96b6-18bb60fd41e8 | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4a852f19-d049-4687-9d09-f87449eef640 | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=abc8919d-d22d-4ef6-bcb1-c7cc0aadcd2d | GET /api/recommendations/1 | status=200 | durationMs=46 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d5319d5c-a93e-4f76-b5dc-e97cef0a9e7f | GET /api/recommendations/1 | status=200 | durationMs=39 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0c603097-54c1-48d4-8500-c5f9447547c7 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=368f971c-0c7c-4a79-8122-1480c491074f | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7fb8c709-3fb0-4a8f-afb6-cccaa406decd | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=184c2b73-3707-4865-91b9-c14e33b72462 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bb4abd47-d829-4dbd-8459-5150d22d5567 | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4c0e6cd6-cad7-441c-ab8a-a2d4670f370d | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5e852050-242b-4fce-bbb5-49dfd948a9b9 | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=23680203-ca63-4c33-9d87-0ede83fb4f39 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b70eaca9-6779-4dc7-9554-a0118af91c0d | GET /api/recommendations/1 | status=200 | durationMs=52 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=46bc024c-bbab-46ef-b804-d929bec9a296 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e09ab21a-7ae7-4a34-a9d0-7127af548725 | GET /api/recommendations/1 | status=200 | durationMs=49 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cabd27cb-0922-4d97-a55d-960c52ad5ab2 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2686f199-e3fe-4b47-b6fe-d0f4aed6d60a | GET /api/recommendations/1 | status=200 | durationMs=27 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d9c5c1ce-4aef-48a2-a0e9-b7d515063d16 | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5609eeb2-0e15-411c-9515-1a4d9d837ef1 | GET /api/recommendations/1 | status=200 | durationMs=31 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=160eca75-738a-47e9-b7fa-1189316158f8 | GET /api/recommendations/1 | status=200 | durationMs=30 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4fa10c99-3d3f-42af-9c4e-b1b44d95870b | GET /api/recommendations/1 | status=200 | durationMs=33 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e63ebfa0-9afc-4afe-b7e3-c44b4c996efd | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=209ea830-a596-4d94-b8b0-052a388b0a11 | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=43de8584-513c-4664-a3f4-e11eec10817f | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b806ced-af35-4bb1-a329-a6078400505a | GET /api/recommendations/1 | status=200 | durationMs=30 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c67629c7-0d55-449e-9f8e-ca326ef07b0c | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=78412d45-3470-48f8-b0a0-071c73b0ddff | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ce54546-c8bf-4733-b73f-c2a219b1c295 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6d59ff8-777a-447d-abc6-c532c550aab9 | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=22ce8ae7-6e53-4457-9861-d24000335ad0 | GET /api/recommendations/1 | status=200 | durationMs=58 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f15b4afd-11af-4ec3-a066-964210549ce5 | GET /api/recommendations/1 | status=200 | durationMs=53 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f2091ddc-5cd6-4220-ae83-637250a78ccf | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=65b01f23-8570-4888-906e-dc00f54e97a1 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ab5b1466-b545-41d2-8a0e-a3fa1a2c332d | GET /api/recommendations/1 | status=200 | durationMs=46 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fbf8f46f-1f88-401d-b980-bed34e469a68 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=96e6895f-3855-4b46-8082-a71c236823cb | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a1973775-5efa-4267-abc9-693e0e717937 | GET /api/recommendations/1 | status=200 | durationMs=39 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c928f38e-3b66-46f8-bcb7-cfb1c1678bd9 | GET /api/recommendations/1 | status=200 | durationMs=42 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e6d9d23b-b8d0-4c4e-80d3-d65d402c216e | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f8305a42-c19e-4625-9557-a163fc2c0c30 | GET /api/recommendations/1 | status=200 | durationMs=46 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dd868feb-8673-4aee-9a52-acd9bc9ab282 | GET /api/recommendations/1 | status=200 | durationMs=46 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f6f6b690-4c21-4087-b3ae-a18996b732f3 | GET /api/recommendations/1 | status=200 | durationMs=61 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c716a496-c6e3-431d-9924-6095e4107077 | GET /api/recommendations/1 | status=200 | durationMs=68 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f25f76f1-e270-4f7c-8eba-905e8b323fdb | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d936df9f-a0f6-44be-8352-66d3594f5996 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=77b0839e-773b-4044-bb3e-87a0156bf04c | GET /api/recommendations/1 | status=200 | durationMs=86 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=048876e6-72ba-4a1a-a19e-1f881d066940 | GET /api/recommendations/1 | status=200 | durationMs=81 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e89f9de3-097c-46e7-9df8-93ac09775241 | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd4c1cf6-2f97-47a1-9a3b-857f6cf5bf2a | GET /api/recommendations/1 | status=200 | durationMs=86 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=eb4b85e7-3c53-4bfa-8b6b-43c2fa5ca36c | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7f16149c-9779-48b0-a935-46eb7fd416e3 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=335c1899-31a3-4b6e-84ba-321f00bf4626 | GET /api/recommendations/1 | status=200 | durationMs=64 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07d34947-2047-4a7e-8cf0-71147ac3246b | GET /api/recommendations/1 | status=200 | durationMs=66 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17d23b6b-2179-4224-b0d3-683c0e66b23f | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aac6a078-d5e0-4a11-a3e3-6c1d2db6aa49 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7551e89e-43cf-4cbb-87fe-44b7941b82b6 | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba7c0cc9-0b5a-462c-82de-abd2d2a4d671 | GET /api/recommendations/1 | status=200 | durationMs=88 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a2a284a1-f622-4a9f-8d0d-7656e8a6724b | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c985df3-a8f8-4114-96af-31d1606b5cd0 | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d6317ad-f464-4da1-a2c6-345bddfa0527 | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4ddfe9dc-6f6e-486c-a840-3d9c4a39cd02 | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3e6466a2-fc91-460a-b0f6-767b31798fa2 | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=47079733-f345-45c7-80af-80c483531bfc | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=17817341-086c-495c-8ac8-1a92683a9853 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8b3f2f2e-0093-4073-a25c-4c51e9c5753d | GET /api/recommendations/1 | status=200 | durationMs=81 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9afc313c-c01e-4f6a-8176-d0e56cd5bb8d | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=239dfeda-c54c-442a-8a35-02a41acba392 | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cc62b52b-f5dc-42ec-8ee3-e5ec6f8a868c | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58e4f9c1-143f-4085-89b7-0555a71bc37d | GET /api/recommendations/1 | status=200 | durationMs=67 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d452b1f-0ba8-4d68-b332-45ec82da8983 | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d2a7fedd-c37b-4665-a985-17d4c29b613a | GET /api/recommendations/1 | status=200 | durationMs=64 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ac809772-7505-47fe-9c89-9691e138463c | GET /api/recommendations/1 | status=200 | durationMs=60 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7faa0877-5133-4f4b-bb16-16d5ac27a1b9 | GET /api/recommendations/1 | status=200 | durationMs=54 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a88850af-0206-44bb-9f15-7d6968a6aa07 | GET /api/recommendations/1 | status=200 | durationMs=59 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f1852949-7036-4983-848c-3eb8cbef98c3 | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3784931-be8c-4d19-944b-90f41d7a1266 | GET /api/recommendations/1 | status=200 | durationMs=55 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c525ab3d-d03a-44cb-ba3e-566621e0b5d7 | GET /api/recommendations/1 | status=200 | durationMs=43 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a0bbbf2e-7e89-4ff2-a263-34ca85dbdd0d | GET /api/recommendations/1 | status=200 | durationMs=33 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19ab81ee-ce8d-4f5f-990e-42f6b3c93566 | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a7251e1c-e5eb-4432-8942-17b8ff1c6d4e | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c6b0cbe-9032-4627-9cfb-48f568a1eaae | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1cba78c5-e848-4e73-ba39-5a724fc3d254 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=585241cf-7993-4f37-a12d-7e8765f163db | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a93bbcce-237d-40eb-92c2-7cadd1387246 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1f73d44c-62ed-4f01-8d24-56c5752289e2 | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a09dc038-6087-4174-9f93-145d0d07f826 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=834b4713-6835-4eda-a1d1-9bc463fcf70b | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c242d519-8a9e-4b72-976c-4916e50f3cb9 | GET /api/recommendations/1 | status=200 | durationMs=29 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0fabbe0c-91fa-4869-a130-e72b76301714 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3d565cd6-c5a4-479e-9090-2133af3480da | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=520580f0-d284-48f5-9281-141e32382480 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=39a6e64c-8781-4b9b-8660-6b917d9982c7 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2cc80e22-e31a-47aa-a69e-77f17bf6201c | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5fafdd27-04b7-4cf9-b525-b25bc1c060c2 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=36c8db6e-696e-40a5-96c3-22928c3518a6 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
